row_key,task_group,length_bucket,fixed64_seed0_candidate_key,fixed64_seed0_canvas,fixed64_seed0_passed,ordinary_confidence_best_of_grid_candidate_key,ordinary_confidence_best_of_grid_canvas,ordinary_confidence_best_of_grid_passed,phase5_prefix_only_deterministic_proxy_candidate_key,phase5_prefix_only_deterministic_proxy_canvas,phase5_prefix_only_deterministic_proxy_passed,phase5_combined_deterministic_proxy_candidate_key,phase5_combined_deterministic_proxy_canvas,phase5_combined_deterministic_proxy_passed,fixed_score_only_abductive_selector_candidate_key,fixed_score_only_abductive_selector_canvas,fixed_score_only_abductive_selector_passed,best_of_8_oracle_ceiling_offline_only_candidate_key,best_of_8_oracle_ceiling_offline_only_canvas,best_of_8_oracle_ceiling_offline_only_passed
HumanEval-MultiLineInfilling:589:db9237dd17d7ae1e,HumanEval/20,extreme,HumanEval-MultiLineInfilling:589:db9237dd17d7ae1e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:589:db9237dd17d7ae1e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:589:db9237dd17d7ae1e|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:589:db9237dd17d7ae1e|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:589:db9237dd17d7ae1e|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:589:db9237dd17d7ae1e|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:58:203067145d218425,HumanEval/1,extreme,HumanEval-MultiLineInfilling:58:203067145d218425|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:58:203067145d218425|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:58:203067145d218425|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:58:203067145d218425|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:58:203067145d218425|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:58:203067145d218425|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:590:5c309e5d88cb8720,HumanEval/20,extreme,HumanEval-MultiLineInfilling:590:5c309e5d88cb8720|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:590:5c309e5d88cb8720|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:590:5c309e5d88cb8720|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:590:5c309e5d88cb8720|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:590:5c309e5d88cb8720|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:590:5c309e5d88cb8720|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:591:695d0df28503dae4,HumanEval/20,extreme,HumanEval-MultiLineInfilling:591:695d0df28503dae4|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:591:695d0df28503dae4|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:591:695d0df28503dae4|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:591:695d0df28503dae4|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:591:695d0df28503dae4|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:591:695d0df28503dae4|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:592:27687409429b3840,HumanEval/20,extreme,HumanEval-MultiLineInfilling:592:27687409429b3840|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:592:27687409429b3840|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:592:27687409429b3840|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:592:27687409429b3840|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:592:27687409429b3840|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:592:27687409429b3840|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:593:3078d0fb66e1046c,HumanEval/20,extreme,HumanEval-MultiLineInfilling:593:3078d0fb66e1046c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:593:3078d0fb66e1046c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:593:3078d0fb66e1046c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:593:3078d0fb66e1046c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:593:3078d0fb66e1046c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:593:3078d0fb66e1046c|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:594:2e16178a12f4c2b3,HumanEval/20,medium,HumanEval-MultiLineInfilling:594:2e16178a12f4c2b3|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:594:2e16178a12f4c2b3|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:594:2e16178a12f4c2b3|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:594:2e16178a12f4c2b3|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:594:2e16178a12f4c2b3|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:594:2e16178a12f4c2b3|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:595:2560608a8a7f8ee6,HumanEval/20,long,HumanEval-MultiLineInfilling:595:2560608a8a7f8ee6|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:595:2560608a8a7f8ee6|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:595:2560608a8a7f8ee6|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:595:2560608a8a7f8ee6|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:595:2560608a8a7f8ee6|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:595:2560608a8a7f8ee6|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:596:2f6a9bf5935dcd4e,HumanEval/20,extreme,HumanEval-MultiLineInfilling:596:2f6a9bf5935dcd4e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:596:2f6a9bf5935dcd4e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:596:2f6a9bf5935dcd4e|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:596:2f6a9bf5935dcd4e|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:596:2f6a9bf5935dcd4e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:596:2f6a9bf5935dcd4e|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:597:4773b48ba3565d3e,HumanEval/20,extreme,HumanEval-MultiLineInfilling:597:4773b48ba3565d3e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:597:4773b48ba3565d3e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:597:4773b48ba3565d3e|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:597:4773b48ba3565d3e|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:597:4773b48ba3565d3e|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:597:4773b48ba3565d3e|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:598:e1d9b617e1a32910,HumanEval/20,extreme,HumanEval-MultiLineInfilling:598:e1d9b617e1a32910|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:598:e1d9b617e1a32910|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:598:e1d9b617e1a32910|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:598:e1d9b617e1a32910|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:598:e1d9b617e1a32910|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:598:e1d9b617e1a32910|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:599:d2ee8a297348e8be,HumanEval/20,extreme,HumanEval-MultiLineInfilling:599:d2ee8a297348e8be|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:599:d2ee8a297348e8be|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:599:d2ee8a297348e8be|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:599:d2ee8a297348e8be|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:599:d2ee8a297348e8be|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:599:d2ee8a297348e8be|deployable_grid|canvas=128|seed=0,128,True
HumanEval-MultiLineInfilling:59:ace8ca95da9a195e,HumanEval/1,extreme,HumanEval-MultiLineInfilling:59:ace8ca95da9a195e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:59:ace8ca95da9a195e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:59:ace8ca95da9a195e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:59:ace8ca95da9a195e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:59:ace8ca95da9a195e|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:59:ace8ca95da9a195e|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:5:7ea85e1f04da0bef,HumanEval/0,extreme,HumanEval-MultiLineInfilling:5:7ea85e1f04da0bef|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:5:7ea85e1f04da0bef|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:5:7ea85e1f04da0bef|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:5:7ea85e1f04da0bef|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:5:7ea85e1f04da0bef|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:5:7ea85e1f04da0bef|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:600:6da28150ff70f45c,HumanEval/20,extreme,HumanEval-MultiLineInfilling:600:6da28150ff70f45c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:600:6da28150ff70f45c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:600:6da28150ff70f45c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:600:6da28150ff70f45c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:600:6da28150ff70f45c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:600:6da28150ff70f45c|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:601:e6973fc0fccf35f7,HumanEval/20,short,HumanEval-MultiLineInfilling:601:e6973fc0fccf35f7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:601:e6973fc0fccf35f7|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:601:e6973fc0fccf35f7|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:601:e6973fc0fccf35f7|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:601:e6973fc0fccf35f7|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:601:e6973fc0fccf35f7|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:602:a94ee0a8e9a6176e,HumanEval/20,medium,HumanEval-MultiLineInfilling:602:a94ee0a8e9a6176e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:602:a94ee0a8e9a6176e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:602:a94ee0a8e9a6176e|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:602:a94ee0a8e9a6176e|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:602:a94ee0a8e9a6176e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:602:a94ee0a8e9a6176e|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:603:015ae0ac0da75b0b,HumanEval/20,long,HumanEval-MultiLineInfilling:603:015ae0ac0da75b0b|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:603:015ae0ac0da75b0b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:603:015ae0ac0da75b0b|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:603:015ae0ac0da75b0b|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:603:015ae0ac0da75b0b|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:603:015ae0ac0da75b0b|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:604:5939844ae06105dc,HumanEval/20,extreme,HumanEval-MultiLineInfilling:604:5939844ae06105dc|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:604:5939844ae06105dc|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:604:5939844ae06105dc|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:604:5939844ae06105dc|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:604:5939844ae06105dc|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:604:5939844ae06105dc|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:605:4499538b5e5e4f99,HumanEval/20,extreme,HumanEval-MultiLineInfilling:605:4499538b5e5e4f99|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:605:4499538b5e5e4f99|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:605:4499538b5e5e4f99|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:605:4499538b5e5e4f99|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:605:4499538b5e5e4f99|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:605:4499538b5e5e4f99|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:606:5eead3cc92933985,HumanEval/20,extreme,HumanEval-MultiLineInfilling:606:5eead3cc92933985|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:606:5eead3cc92933985|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:606:5eead3cc92933985|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:606:5eead3cc92933985|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:606:5eead3cc92933985|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:606:5eead3cc92933985|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:607:99655168f981d821,HumanEval/20,medium,HumanEval-MultiLineInfilling:607:99655168f981d821|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:607:99655168f981d821|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:607:99655168f981d821|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:607:99655168f981d821|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:607:99655168f981d821|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:607:99655168f981d821|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:608:aafbdede82958fdb,HumanEval/20,long,HumanEval-MultiLineInfilling:608:aafbdede82958fdb|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:608:aafbdede82958fdb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:608:aafbdede82958fdb|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:608:aafbdede82958fdb|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:608:aafbdede82958fdb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:608:aafbdede82958fdb|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:609:9a59c16a127554c0,HumanEval/20,extreme,HumanEval-MultiLineInfilling:609:9a59c16a127554c0|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:609:9a59c16a127554c0|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:609:9a59c16a127554c0|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:609:9a59c16a127554c0|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:609:9a59c16a127554c0|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:609:9a59c16a127554c0|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:60:19a22fceec726cbf,HumanEval/1,extreme,HumanEval-MultiLineInfilling:60:19a22fceec726cbf|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:60:19a22fceec726cbf|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:60:19a22fceec726cbf|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:60:19a22fceec726cbf|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:60:19a22fceec726cbf|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:60:19a22fceec726cbf|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:610:e20431e24bbe7406,HumanEval/20,extreme,HumanEval-MultiLineInfilling:610:e20431e24bbe7406|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:610:e20431e24bbe7406|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:610:e20431e24bbe7406|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:610:e20431e24bbe7406|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:610:e20431e24bbe7406|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:610:e20431e24bbe7406|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:611:f6c16650b12ca071,HumanEval/20,extreme,HumanEval-MultiLineInfilling:611:f6c16650b12ca071|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:611:f6c16650b12ca071|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:611:f6c16650b12ca071|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:611:f6c16650b12ca071|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:611:f6c16650b12ca071|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:611:f6c16650b12ca071|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:612:cf5357836194eba1,HumanEval/20,short,HumanEval-MultiLineInfilling:612:cf5357836194eba1|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:612:cf5357836194eba1|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:612:cf5357836194eba1|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:612:cf5357836194eba1|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:612:cf5357836194eba1|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:612:cf5357836194eba1|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:613:2c0505f85b04c078,HumanEval/20,medium,HumanEval-MultiLineInfilling:613:2c0505f85b04c078|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:613:2c0505f85b04c078|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:613:2c0505f85b04c078|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:613:2c0505f85b04c078|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:613:2c0505f85b04c078|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:613:2c0505f85b04c078|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:614:f634ec14ebe5cc9e,HumanEval/20,extreme,HumanEval-MultiLineInfilling:614:f634ec14ebe5cc9e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:614:f634ec14ebe5cc9e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:614:f634ec14ebe5cc9e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:614:f634ec14ebe5cc9e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:614:f634ec14ebe5cc9e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:614:f634ec14ebe5cc9e|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:615:713145ad8d2d89ff,HumanEval/20,extreme,HumanEval-MultiLineInfilling:615:713145ad8d2d89ff|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:615:713145ad8d2d89ff|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:615:713145ad8d2d89ff|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:615:713145ad8d2d89ff|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:615:713145ad8d2d89ff|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:615:713145ad8d2d89ff|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:616:b2871de24b2eee35,HumanEval/20,short,HumanEval-MultiLineInfilling:616:b2871de24b2eee35|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:616:b2871de24b2eee35|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:616:b2871de24b2eee35|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:616:b2871de24b2eee35|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:616:b2871de24b2eee35|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:616:b2871de24b2eee35|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:617:ccc3ce2db283cb04,HumanEval/20,long,HumanEval-MultiLineInfilling:617:ccc3ce2db283cb04|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:617:ccc3ce2db283cb04|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:617:ccc3ce2db283cb04|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:617:ccc3ce2db283cb04|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:617:ccc3ce2db283cb04|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:617:ccc3ce2db283cb04|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:618:6e91b83664126081,HumanEval/20,extreme,HumanEval-MultiLineInfilling:618:6e91b83664126081|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:618:6e91b83664126081|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:618:6e91b83664126081|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:618:6e91b83664126081|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:618:6e91b83664126081|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:618:6e91b83664126081|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:619:4c32656064f36c03,HumanEval/20,medium,HumanEval-MultiLineInfilling:619:4c32656064f36c03|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:619:4c32656064f36c03|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:619:4c32656064f36c03|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:619:4c32656064f36c03|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:619:4c32656064f36c03|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:619:4c32656064f36c03|deployable_grid|canvas=32|seed=0,32,True
